,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,time
340,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,232.92000000000002
341,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,233.42000000000002
342,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,233.92000000000002
343,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,234.42000000000002
344,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,234.92000000000002
345,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,235.42000000000002
346,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,235.92000000000002
347,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,236.42000000000002
348,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,236.92000000000002
349,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,237.42000000000002
350,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,237.92000000000002
351,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,238.42000000000002
352,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,238.92000000000002
353,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,239.42000000000002
354,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,239.92000000000002
355,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,240.42000000000002
356,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,240.92000000000002
357,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,241.42000000000002
358,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,241.92000000000002
359,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,242.42000000000002
360,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,242.92000000000002
361,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,243.42000000000002
362,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,243.92000000000002
363,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,244.42000000000002
364,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,244.92000000000002
365,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,245.42000000000002
366,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,245.92000000000002
367,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,246.42000000000002
368,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,246.92000000000002
369,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,247.42000000000002
370,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,247.92000000000002
371,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,248.42000000000002
372,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,248.92000000000002
373,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,249.42000000000002
374,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,249.92000000000002
375,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,250.42000000000002
376,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,250.92000000000002
377,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,251.42000000000002
378,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,251.92000000000002
379,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,252.42000000000002
380,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,252.92000000000002
381,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,253.42000000000002
382,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,253.92000000000002
383,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,254.42000000000002
384,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,254.92000000000002
385,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,255.42000000000002
386,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,255.92000000000002
387,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,256.42
388,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,256.92
