,Child utterance,Child gaze,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,time
362,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,200.28
363,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,200.78
364,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,201.28
365,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,201.78
366,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,202.28
367,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,202.78
368,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,203.28
369,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,203.78
370,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,204.28
371,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,204.78
372,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,205.28
373,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,205.78
374,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,206.28
375,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,206.78
376,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,207.28
377,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,207.78
378,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,208.28
379,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,208.78
380,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,209.28
381,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,209.78
382,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,210.28
383,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,210.78
384,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,211.28
385,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,211.78
386,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,212.28
387,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,212.78
388,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,213.28
389,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,213.78
390,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,214.28
391,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,214.78
392,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,215.28
393,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,215.78
394,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,216.28
395,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,216.78
396,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,217.28
397,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,217.78
398,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,218.28
399,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,218.78
400,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,219.28
401,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,219.78
402,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,220.28
403,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,220.78
404,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,221.28
405,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,221.78
406,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,222.28
407,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,222.78
408,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,223.28
409,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,223.78
410,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,224.28
411,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,224.78
412,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,225.28
413,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,225.78
414,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,226.28
415,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,226.78
416,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,227.28
417,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,227.78
418,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,228.28
419,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,228.78
420,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,229.28
421,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,229.78
422,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,230.28
423,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,230.78
424,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,231.28
425,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,231.78
426,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,232.28
427,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,232.78
428,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,233.28
429,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,233.78
430,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,234.28
431,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,234.78
432,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,235.28
433,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,235.78
434,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,236.28
435,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,236.78
436,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,237.28
437,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,237.78
438,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,238.28
439,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,238.78
440,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,239.28
441,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,239.78
442,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,240.28
443,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,240.78
444,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,241.28
445,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,241.78
