,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,time
327,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,128.32000000000093
328,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,128.52000000000095
329,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,128.72000000000094
330,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,128.92000000000093
331,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,129.12000000000094
332,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,129.32000000000096
333,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,129.52000000000095
334,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,129.72000000000094
335,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,129.92000000000095
336,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,130.12000000000097
337,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,130.32000000000096
338,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,130.52000000000095
339,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,130.72000000000097
340,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,130.92000000000098
341,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,131.12000000000097
342,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,131.32000000000096
343,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,131.52000000000098
344,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,131.720000000001
345,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,131.92000000000098
346,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,132.12000000000097
347,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,132.320000000001
348,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,132.520000000001
349,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,132.720000000001
350,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,132.92000000000098
351,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,133.120000000001
352,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,133.32000000000102
353,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,133.520000000001
354,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,133.720000000001
355,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,133.920000000001
356,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,134.12000000000103
357,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,134.32000000000102
358,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,134.520000000001
359,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,134.72000000000102
360,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,134.92000000000104
361,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,135.12000000000103
362,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,135.32000000000102
363,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,135.52000000000103
364,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,135.72000000000105
365,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,135.92000000000104
366,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,136.12000000000103
367,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,136.32000000000104
368,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,136.52000000000106
369,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,136.72000000000105
370,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,136.92000000000104
371,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,137.12000000000106
372,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,137.32000000000107
373,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,137.52000000000106
374,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,137.72000000000105
375,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,137.92000000000107
376,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,138.12000000000108
377,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,138.32000000000107
378,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,138.52000000000106
379,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,138.72000000000108
380,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,138.9200000000011
381,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,139.12000000000108
382,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,139.32000000000107
383,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,139.5200000000011
384,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,139.7200000000011
385,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,139.9200000000011
386,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,140.12000000000108
387,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,140.3200000000011
388,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,140.52000000000112
389,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,140.7200000000011
390,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,140.9200000000011
391,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,141.1200000000011
392,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,141.32000000000113
393,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,141.52000000000112
394,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,141.7200000000011
395,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,141.92000000000112
396,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,142.12000000000114
397,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,142.32000000000113
398,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,142.52000000000112
399,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,142.72000000000114
400,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,142.92000000000115
401,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,143.12000000000114
402,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,143.32000000000113
403,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,143.52000000000115
404,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,143.72000000000116
405,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,143.92000000000115
406,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,144.12000000000114
407,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,144.32000000000116
408,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,144.52000000000118
409,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,144.72000000000116
410,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,144.92000000000115
411,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,145.12000000000117
412,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,145.3200000000012
413,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,145.52000000000118
414,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,145.72000000000116
415,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,145.92000000000118
416,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,146.1200000000012
417,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,146.3200000000012
418,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,146.52000000000118
419,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,146.7200000000012
420,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,146.9200000000012
421,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,147.1200000000012
422,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,147.3200000000012
423,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,147.5200000000012
424,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,147.72000000000122
425,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,147.9200000000012
426,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,148.1200000000012
427,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,148.32000000000122
428,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,148.52000000000123
429,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,148.72000000000122
430,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,148.9200000000012
431,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,149.12000000000123
432,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,149.32000000000124
433,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,149.52000000000123
434,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,149.72000000000122
435,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,149.92000000000124
436,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,150.12000000000126
437,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,150.32000000000124
438,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,150.52000000000123
439,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,150.72000000000125
440,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,150.92000000000127
441,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,151.12000000000126
442,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,151.32000000000124
443,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,151.52000000000126
444,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,151.72000000000128
445,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,151.92000000000127
446,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,152.12000000000126
447,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,152.32000000000127
448,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,152.5200000000013
449,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,152.72000000000128
450,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,152.92000000000127
451,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,153.12000000000128
452,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,153.3200000000013
453,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,153.5200000000013
454,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,153.72000000000128
455,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,153.9200000000013
456,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,154.1200000000013
457,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,154.3200000000013
458,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,154.5200000000013
459,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,154.7200000000013
460,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,154.92000000000132
461,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,155.1200000000013
462,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,155.3200000000013
463,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,155.52000000000132
464,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,155.72000000000133
465,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,155.92000000000132
466,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,156.1200000000013
467,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,156.32000000000133
468,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,156.52000000000135
469,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,156.72000000000133
470,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,156.92000000000132
471,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,157.12000000000134
472,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,157.32000000000136
473,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,157.52000000000135
474,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,157.72000000000133
475,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,157.92000000000135
476,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,158.12000000000137
477,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,158.32000000000136
478,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,158.52000000000135
479,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,158.72000000000136
480,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,158.92000000000138
481,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,159.12000000000137
482,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,159.32000000000136
483,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,159.52000000000137
484,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,159.7200000000014
485,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,159.92000000000138
486,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,160.12000000000137
487,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,160.3200000000014
488,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,160.5200000000014
489,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,160.7200000000014
490,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,160.92000000000138
491,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,161.1200000000014
492,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,161.32000000000141
493,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,161.5200000000014
494,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,161.7200000000014
495,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,161.9200000000014
496,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,162.12000000000143
497,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,162.32000000000141
498,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,162.5200000000014
499,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,162.72000000000142
500,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,162.92000000000144
501,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,163.12000000000143
502,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,163.32000000000141
503,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,163.52000000000143
504,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,163.72000000000145
505,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,163.92000000000144
506,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,164.12000000000143
507,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,164.32000000000144
508,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,164.52000000000146
509,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,164.72000000000145
510,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,164.92000000000144
511,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,165.12000000000145
512,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,165.32000000000147
513,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,165.52000000000146
514,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,165.72000000000145
515,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,165.92000000000147
516,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,166.12000000000148
517,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,166.32000000000147
518,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,166.52000000000146
519,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,166.72000000000148
520,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,166.9200000000015
521,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,167.12000000000148
522,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,167.32000000000147
523,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,167.5200000000015
524,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,167.7200000000015
525,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,167.9200000000015
526,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,168.12000000000148
527,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,168.3200000000015
528,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,168.52000000000152
529,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,168.7200000000015
530,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,168.9200000000015
531,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,169.1200000000015
532,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,169.32000000000153
533,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,169.52000000000152
534,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,169.7200000000015
535,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,169.92000000000152
536,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,170.12000000000154
537,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,170.32000000000153
538,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,170.52000000000152
539,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,170.72000000000153
540,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,170.92000000000155
541,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,171.12000000000154
542,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,171.32000000000153
543,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,171.52000000000155
544,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,171.72000000000156
545,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,171.92000000000155
546,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,172.12000000000154
547,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,172.32000000000156
548,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,172.52000000000157
549,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,172.72000000000156
550,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,172.92000000000155
551,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,173.12000000000157
552,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,173.32000000000158
553,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,173.52000000000157
554,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,173.72000000000156
555,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,173.92000000000158
556,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,174.1200000000016
557,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,174.32000000000158
558,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,174.52000000000157
559,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,174.7200000000016
560,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,174.9200000000016
561,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,175.1200000000016
562,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,175.32000000000158
563,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,175.5200000000016
564,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,175.72000000000162
565,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,175.9200000000016
566,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,176.1200000000016
567,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,176.3200000000016
568,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,176.52000000000163
569,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,176.72000000000162
570,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,176.9200000000016
571,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,177.12000000000162
572,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,177.32000000000164
573,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,177.52000000000163
574,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,177.72000000000162
575,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,177.92000000000164
576,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,178.12000000000165
577,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,178.32000000000164
578,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,178.52000000000163
579,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,178.72000000000165
580,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,178.92000000000166
581,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,179.12000000000165
582,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,179.32000000000164
583,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,179.52000000000166
584,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,179.72000000000168
585,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,179.92000000000166
586,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,180.12000000000165
587,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,180.32000000000167
588,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,180.5200000000017
589,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,180.72000000000168
590,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,180.92000000000166
591,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,181.12000000000168
592,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,181.3200000000017
593,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,181.5200000000017
594,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,181.72000000000168
595,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,181.9200000000017
596,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,182.1200000000017
597,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,182.3200000000017
598,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,182.5200000000017
599,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,182.7200000000017
600,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,182.92000000000172
601,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,183.1200000000017
602,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,183.3200000000017
603,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,183.52000000000172
604,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,183.72000000000173
605,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,183.92000000000172
606,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,184.1200000000017
607,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,184.32000000000173
608,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,184.52000000000174
609,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,184.72000000000173
610,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,184.92000000000172
611,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,185.12000000000174
612,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,185.32000000000176
613,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,185.52000000000174
614,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,185.72000000000173
615,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,185.92000000000175
616,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,186.12000000000177
617,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,186.32000000000176
618,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,186.52000000000174
619,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,186.72000000000176
620,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,186.92000000000178
621,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,187.12000000000177
622,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,187.32000000000176
623,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,187.52000000000177
624,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,187.7200000000018
625,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,187.92000000000178
626,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,188.12000000000177
627,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,188.32000000000178
628,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,188.5200000000018
629,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,188.7200000000018
630,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,188.92000000000178
631,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,189.1200000000018
632,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,189.3200000000018
633,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,189.5200000000018
634,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,189.7200000000018
635,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,189.9200000000018
636,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,190.12000000000182
637,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,190.3200000000018
638,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,190.5200000000018
639,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,190.72000000000182
640,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,190.92000000000183
641,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,191.12000000000182
642,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,191.3200000000018
643,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,191.52000000000186
644,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,191.72000000000185
645,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,191.92000000000183
646,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,192.12000000000182
647,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,192.32000000000187
648,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,192.52000000000186
649,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,192.72000000000185
650,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,192.92000000000183
651,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,193.12000000000188
652,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,193.32000000000187
653,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,193.52000000000186
654,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,193.72000000000185
655,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,193.9200000000019
656,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,194.12000000000188
