,Child utterance,Child gaze,Child affect,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
618,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,140.83999999999958
619,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,141.03999999999957
620,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,141.23999999999955
621,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,141.43999999999957
622,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,141.63999999999956
623,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,141.83999999999955
624,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,142.03999999999957
625,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,142.23999999999955
626,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,142.43999999999957
627,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,142.63999999999956
628,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,142.83999999999955
629,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,143.03999999999957
630,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,143.23999999999955
631,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,143.43999999999954
632,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,143.63999999999956
633,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,143.83999999999955
634,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,144.03999999999957
635,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,144.23999999999955
636,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,144.43999999999954
637,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,144.63999999999956
638,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,144.83999999999955
639,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,145.03999999999954
640,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,145.23999999999955
641,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,145.43999999999954
642,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,145.63999999999956
643,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,145.83999999999955
644,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,146.03999999999957
645,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,146.23999999999955
646,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,146.43999999999954
647,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,146.63999999999956
648,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,146.83999999999955
649,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,147.03999999999954
650,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,147.23999999999955
651,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,147.43999999999954
652,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,147.63999999999953
653,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,147.83999999999955
654,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,148.03999999999954
655,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,148.23999999999955
656,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,148.43999999999954
657,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,148.63999999999953
658,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,148.83999999999955
659,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,149.03999999999954
660,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,149.23999999999955
661,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,149.43999999999954
662,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,149.63999999999953
663,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,149.83999999999955
664,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,150.03999999999954
665,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,150.23999999999953
666,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,150.43999999999954
667,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,150.63999999999953
668,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,150.83999999999952
669,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,151.03999999999954
670,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,151.23999999999953
671,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,151.43999999999954
672,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,151.63999999999953
673,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,151.83999999999952
674,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,152.03999999999954
675,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,152.23999999999953
676,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,152.43999999999954
677,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,152.63999999999953
678,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,152.83999999999952
679,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,153.03999999999954
680,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,153.23999999999953
681,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,153.43999999999951
682,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,153.63999999999953
683,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,153.83999999999952
684,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,154.0399999999995
685,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,154.23999999999953
686,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,154.43999999999951
687,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,154.63999999999953
688,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,154.83999999999952
689,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,155.0399999999995
690,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,155.23999999999953
691,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,155.43999999999951
692,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,155.63999999999953
693,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,155.83999999999952
694,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,156.0399999999995
695,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,156.23999999999953
696,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,156.43999999999951
697,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,156.6399999999995
698,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,156.83999999999952
699,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,157.0399999999995
700,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,157.2399999999995
701,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,157.43999999999951
702,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,157.6399999999995
703,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,157.83999999999952
704,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,158.0399999999995
705,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,158.2399999999995
706,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,158.43999999999951
707,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,158.6399999999995
708,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,158.83999999999952
709,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,159.0399999999995
710,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,159.2399999999995
711,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,159.43999999999951
712,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159.6399999999995
713,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,159.8399999999995
714,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,160.0399999999995
715,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,160.2399999999995
716,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,160.4399999999995
717,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,160.6399999999995
718,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,160.8399999999995
719,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,161.0399999999995
720,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,161.2399999999995
721,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,161.4399999999995
722,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,161.6399999999995
723,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,161.8399999999995
724,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,162.0399999999995
725,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,162.2399999999995
726,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,162.4399999999995
727,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,162.6399999999995
728,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,162.8399999999995
729,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,163.03999999999948
730,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,163.2399999999995
731,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,163.4399999999995
732,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,163.63999999999947
733,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,163.8399999999995
734,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,164.03999999999948
735,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,164.2399999999995
736,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,164.4399999999995
737,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,164.63999999999947
738,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,164.8399999999995
739,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,165.03999999999948
740,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,165.2399999999995
741,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,165.4399999999995
742,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,165.63999999999947
743,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,165.8399999999995
744,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,166.03999999999948
745,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,166.23999999999947
746,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,166.4399999999995
747,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,166.63999999999947
748,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,166.83999999999946
749,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,167.03999999999948
750,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,167.23999999999947
751,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,167.4399999999995
752,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,167.63999999999947
753,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,167.83999999999946
754,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,168.03999999999948
755,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,168.23999999999947
756,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,168.4399999999995
757,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,168.63999999999947
758,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,168.83999999999946
759,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,169.03999999999948
760,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,169.23999999999947
761,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,169.43999999999946
762,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,169.63999999999947
763,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,169.83999999999946
764,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,170.03999999999945
765,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,170.23999999999947
766,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,170.43999999999946
767,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,170.63999999999947
768,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,170.83999999999946
769,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,171.03999999999945
770,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,171.23999999999947
771,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,171.43999999999946
772,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,171.63999999999947
773,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,171.83999999999946
774,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,172.03999999999945
775,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,172.23999999999947
776,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,172.43999999999946
777,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,172.63999999999945
778,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,172.83999999999946
779,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,173.03999999999945
780,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,173.23999999999944
781,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,173.43999999999946
782,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,173.63999999999945
783,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,173.83999999999946
784,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,174.03999999999945
785,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,174.23999999999944
786,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,174.43999999999946
787,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,174.63999999999945
788,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,174.83999999999946
789,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,175.03999999999945
790,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,175.23999999999944
791,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,175.43999999999946
792,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,175.63999999999945
793,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,175.83999999999943
794,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,176.03999999999945
795,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,176.23999999999944
796,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,176.43999999999943
797,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,176.63999999999945
798,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,176.83999999999943
799,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,177.03999999999945
800,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,177.23999999999944
801,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,177.43999999999943
802,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,177.63999999999945
803,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,177.83999999999943
804,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,178.03999999999945
805,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,178.23999999999944
806,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,178.43999999999943
807,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,178.63999999999945
808,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,178.83999999999943
809,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,179.03999999999942
810,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,179.23999999999944
811,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,179.43999999999943
812,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,179.63999999999942
813,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,179.83999999999943
814,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,180.03999999999942
815,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,180.23999999999944
816,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,180.43999999999943
817,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,180.63999999999942
818,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,180.83999999999943
819,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,181.03999999999942
820,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,181.23999999999944
821,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,181.43999999999943
822,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,181.63999999999942
823,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,181.83999999999943
824,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,182.03999999999942
825,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,182.2399999999994
826,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,182.43999999999943
827,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,182.63999999999942
828,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,182.8399999999994
829,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,183.03999999999942
830,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,183.2399999999994
831,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,183.43999999999943
832,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,183.63999999999942
833,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,183.8399999999994
834,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,184.03999999999942
835,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,184.2399999999994
836,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,184.43999999999943
837,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,184.63999999999942
838,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,184.8399999999994
839,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,185.03999999999942
840,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,185.2399999999994
841,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,185.4399999999994
842,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,185.63999999999942
843,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,185.8399999999994
844,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,186.0399999999994
845,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,186.2399999999994
846,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,186.4399999999994
847,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,186.63999999999942
848,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,186.8399999999994
849,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,187.0399999999994
850,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,187.2399999999994
851,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,187.4399999999994
852,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,187.63999999999942
853,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,187.8399999999994
854,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,188.0399999999994
855,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,188.2399999999994
856,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,188.4399999999994
857,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,188.6399999999994
858,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,188.8399999999994
859,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,189.0399999999994
860,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,189.23999999999938
861,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,189.4399999999994
862,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,189.6399999999994
863,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,189.8399999999994
864,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,190.0399999999994
865,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,190.23999999999938
866,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,190.4399999999994
867,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,190.6399999999994
868,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,190.8399999999994
869,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,191.0399999999994
870,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,191.23999999999938
871,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,191.4399999999994
872,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,191.6399999999994
873,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,191.83999999999938
874,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,192.0399999999994
875,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,192.23999999999938
876,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,192.43999999999937
877,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,192.6399999999994
878,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,192.83999999999938
879,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,193.0399999999994
880,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,193.23999999999938
881,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,193.43999999999937
882,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,193.6399999999994
883,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,193.83999999999938
884,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,194.0399999999994
885,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,194.23999999999938
886,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,194.43999999999937
887,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,194.6399999999994
888,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,194.83999999999938
889,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,195.03999999999937
890,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,195.23999999999938
891,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,195.43999999999937
892,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,195.63999999999936
893,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,195.83999999999938
894,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,196.03999999999937
895,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,196.23999999999938
896,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,196.43999999999937
897,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,196.63999999999936
898,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,196.83999999999938
899,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,197.03999999999937
900,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,197.23999999999938
901,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,197.43999999999937
902,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,197.63999999999936
903,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,197.83999999999938
904,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,198.03999999999937
905,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,198.23999999999936
906,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,198.43999999999937
907,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,198.63999999999936
908,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,198.83999999999935
909,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,199.03999999999937
910,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,199.23999999999936
911,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,199.43999999999937
912,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,199.63999999999936
913,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,199.83999999999935
914,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,200.03999999999937
915,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,200.23999999999936
916,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,200.43999999999937
917,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,200.63999999999936
918,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,200.83999999999935
919,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,201.03999999999937
920,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,201.23999999999936
921,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,201.43999999999934
922,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,201.63999999999936
923,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,201.83999999999935
924,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,202.03999999999934
925,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,202.23999999999936
926,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,202.43999999999934
927,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,202.63999999999936
928,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,202.83999999999935
929,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,203.03999999999934
930,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,203.23999999999936
931,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,203.43999999999934
932,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,203.63999999999936
