,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
328,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,176.02
329,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,176.52
330,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,177.02
331,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,177.52
332,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,178.02
333,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,178.52
334,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,179.02
335,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,179.52
336,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,180.02
337,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,180.52
338,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,181.02
339,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,181.52
340,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,182.02
341,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,182.52
342,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,183.02
343,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,183.52
344,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,184.02
345,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,184.52
346,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,185.02
347,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,185.52
348,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,186.02
349,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,186.52
350,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,187.02
351,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,187.52
352,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,188.02
353,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,188.52
354,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,189.02
355,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,189.52
356,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,190.02
357,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,190.52
358,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,191.02
359,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,191.52
360,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,192.02
361,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,192.52
362,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,193.02
363,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,193.52
364,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,194.02
365,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,194.52
366,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,195.02
367,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,195.52
368,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,196.02
369,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,196.52
370,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,197.02
371,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,197.52
372,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,198.02
373,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,198.52
374,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,199.02
375,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,199.52
376,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,200.02
377,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,200.52
378,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,201.02
379,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,201.52
380,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,202.02
381,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,202.52
382,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,203.02
383,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,203.52
384,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,204.02
385,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,204.52
386,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,205.02
387,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,205.52
388,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,206.02
389,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,206.52
390,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,207.02
391,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,207.52
392,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,208.02
393,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,208.52
394,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,209.02
395,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,209.52
396,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,210.02
