,Child utterance,Child gaze,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,time
379,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,95.07999999999973
380,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,95.27999999999973
381,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,95.47999999999973
382,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,95.67999999999972
383,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,95.87999999999973
384,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,96.07999999999973
385,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,96.27999999999973
386,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,96.47999999999973
387,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,96.67999999999972
388,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,96.87999999999973
389,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,97.07999999999973
390,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,97.27999999999972
391,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,97.47999999999972
392,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,97.67999999999972
393,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,97.87999999999973
394,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,98.07999999999973
395,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,98.27999999999972
396,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,98.47999999999972
397,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,98.67999999999972
398,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,98.87999999999971
399,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,99.07999999999971
400,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,99.27999999999972
401,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,99.47999999999972
402,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,99.67999999999972
403,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,99.87999999999971
404,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,100.07999999999971
405,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,100.27999999999972
406,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,100.4799999999997
407,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,100.67999999999971
408,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,100.87999999999971
409,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,101.07999999999971
410,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,101.27999999999972
411,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,101.4799999999997
412,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,101.67999999999971
413,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,101.87999999999971
414,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,102.0799999999997
415,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,102.2799999999997
416,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,102.4799999999997
417,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,102.67999999999971
418,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,102.87999999999971
419,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,103.0799999999997
420,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,103.2799999999997
421,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,103.4799999999997
422,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,103.6799999999997
423,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,103.8799999999997
424,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,104.0799999999997
425,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,104.2799999999997
426,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,104.4799999999997
427,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,104.6799999999997
428,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,104.8799999999997
429,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,105.0799999999997
430,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,105.27999999999969
431,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,105.47999999999969
432,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,105.6799999999997
433,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,105.8799999999997
434,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,106.0799999999997
435,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,106.27999999999969
436,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,106.47999999999969
437,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,106.6799999999997
438,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,106.87999999999968
439,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,107.07999999999969
440,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,107.27999999999969
441,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,107.47999999999969
442,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,107.6799999999997
443,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,107.87999999999968
444,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,108.07999999999969
445,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,108.27999999999969
446,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,108.47999999999968
447,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,108.67999999999968
448,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,108.87999999999968
449,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,109.07999999999969
450,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,109.27999999999969
451,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,109.47999999999968
452,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,109.67999999999968
453,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,109.87999999999968
454,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,110.07999999999967
455,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,110.27999999999967
456,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,110.47999999999968
457,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,110.67999999999968
458,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,110.87999999999968
459,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,111.07999999999967
460,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,111.27999999999967
461,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,111.47999999999968
462,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,111.67999999999967
463,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,111.87999999999967
464,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,112.07999999999967
465,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,112.27999999999967
466,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,112.47999999999968
467,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,112.67999999999967
468,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,112.87999999999967
469,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,113.07999999999967
470,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,113.27999999999966
471,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,113.47999999999966
472,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,113.67999999999967
473,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,113.87999999999967
474,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,114.07999999999967
475,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,114.27999999999966
476,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,114.47999999999966
477,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,114.67999999999967
478,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,114.87999999999965
479,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,115.07999999999966
480,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,115.27999999999966
481,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,115.47999999999966
482,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,115.67999999999967
483,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,115.87999999999965
484,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,116.07999999999966
485,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,116.27999999999966
486,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,116.47999999999965
487,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,116.67999999999965
488,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,116.87999999999965
489,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,117.07999999999966
490,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,117.27999999999966
491,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,117.47999999999965
492,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,117.67999999999965
493,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,117.87999999999965
494,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,118.07999999999964
495,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,118.27999999999965
496,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,118.47999999999965
497,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,118.67999999999965
498,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,118.87999999999965
499,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,119.07999999999964
500,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,119.27999999999965
501,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,119.47999999999965
502,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,119.67999999999964
503,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,119.87999999999964
504,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,120.07999999999964
505,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,120.27999999999965
506,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,120.47999999999965
507,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,120.67999999999964
508,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,120.87999999999964
509,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,121.07999999999964
510,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,121.27999999999963
511,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,121.47999999999963
512,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,121.67999999999964
513,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,121.87999999999964
514,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,122.07999999999964
515,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,122.27999999999963
516,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,122.47999999999963
517,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,122.67999999999964
518,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,122.87999999999963
519,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,123.07999999999963
520,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,123.27999999999963
521,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,123.47999999999963
522,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,123.67999999999964
523,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,123.87999999999963
524,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,124.07999999999963
525,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,124.27999999999963
526,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,124.47999999999962
527,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,124.67999999999962
528,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,124.87999999999963
529,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,125.07999999999963
530,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,125.27999999999963
531,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,125.47999999999962
532,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,125.67999999999962
533,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,125.87999999999963
534,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,126.07999999999961
535,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,126.27999999999962
536,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,126.47999999999962
537,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,126.67999999999962
538,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,126.87999999999963
539,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,127.07999999999961
540,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,127.27999999999962
541,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,127.47999999999962
542,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,127.67999999999961
543,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,127.87999999999961
544,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,128.07999999999961
545,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,128.27999999999963
546,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,128.47999999999962
547,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,128.6799999999996
548,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,128.8799999999996
549,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,129.07999999999961
550,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,129.2799999999996
551,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,129.47999999999962
552,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,129.6799999999996
553,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,129.8799999999996
554,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,130.07999999999961
555,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,130.2799999999996
556,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,130.47999999999962
557,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,130.6799999999996
558,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,130.8799999999996
559,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,131.0799999999996
560,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,131.2799999999996
561,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,131.47999999999962
562,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,131.6799999999996
563,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,131.8799999999996
564,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,132.0799999999996
565,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,132.2799999999996
566,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,132.4799999999996
567,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,132.6799999999996
568,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,132.8799999999996
569,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,133.0799999999996
570,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,133.2799999999996
571,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,133.4799999999996
572,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,133.6799999999996
573,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,133.8799999999996
574,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,134.0799999999996
575,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,134.27999999999957
576,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,134.4799999999996
577,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,134.6799999999996
578,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,134.8799999999996
579,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,135.0799999999996
580,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,135.27999999999957
581,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,135.4799999999996
582,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,135.67999999999958
583,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,135.8799999999996
584,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,136.0799999999996
585,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,136.27999999999957
586,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,136.4799999999996
587,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,136.67999999999958
588,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,136.8799999999996
589,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,137.0799999999996
590,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,137.27999999999957
591,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,137.47999999999956
592,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,137.67999999999958
593,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,137.8799999999996
594,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,138.0799999999996
595,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,138.27999999999957
596,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,138.47999999999956
597,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,138.67999999999958
598,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,138.87999999999957
599,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,139.0799999999996
600,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,139.27999999999957
601,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,139.47999999999956
602,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,139.67999999999958
603,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,139.87999999999957
604,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,140.0799999999996
605,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,140.27999999999957
606,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,140.47999999999956
607,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,140.67999999999955
608,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,140.87999999999957
609,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,141.0799999999996
610,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,141.27999999999957
611,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,141.47999999999956
612,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,141.67999999999955
613,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,141.87999999999957
614,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,142.07999999999956
615,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,142.27999999999957
616,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,142.47999999999956
617,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,142.67999999999955
618,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,142.87999999999957
619,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,143.07999999999956
620,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,143.27999999999957
621,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,143.47999999999956
622,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,143.67999999999955
623,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,143.87999999999954
624,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,144.07999999999956
625,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,144.27999999999957
626,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,144.47999999999956
627,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,144.67999999999955
628,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,144.87999999999954
629,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,145.07999999999956
630,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,145.27999999999955
631,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,145.47999999999956
632,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,145.67999999999955
633,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,145.87999999999954
634,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,146.07999999999956
635,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,146.27999999999955
636,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,146.47999999999956
637,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,146.67999999999955
638,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,146.87999999999954
639,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,147.07999999999953
640,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,147.27999999999955
641,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,147.47999999999954
642,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,147.67999999999955
643,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,147.87999999999954
644,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,148.07999999999956
645,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,148.27999999999955
646,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,148.47999999999954
647,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,148.67999999999955
648,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,148.87999999999954
649,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,149.07999999999953
650,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,149.27999999999955
651,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,149.47999999999954
652,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,149.67999999999952
653,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,149.87999999999954
654,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,150.07999999999953
655,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,150.27999999999955
656,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,150.47999999999954
657,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,150.67999999999952
658,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,150.87999999999954
659,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,151.07999999999953
660,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,151.27999999999955
661,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,151.47999999999954
662,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,151.67999999999952
663,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,151.87999999999954
664,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,152.07999999999953
665,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,152.27999999999952
666,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,152.47999999999954
667,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,152.67999999999952
668,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,152.8799999999995
669,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,153.07999999999953
670,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,153.27999999999952
671,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,153.47999999999954
672,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,153.67999999999952
673,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,153.8799999999995
674,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,154.07999999999953
675,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,154.27999999999952
676,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,154.47999999999954
677,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,154.67999999999952
678,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,154.8799999999995
679,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,155.07999999999953
680,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,155.27999999999952
681,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,155.4799999999995
682,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,155.67999999999952
683,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,155.8799999999995
684,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,156.0799999999995
685,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,156.27999999999952
686,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,156.4799999999995
687,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,156.67999999999952
688,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,156.8799999999995
689,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,157.0799999999995
690,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,157.27999999999952
691,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,157.4799999999995
692,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,157.67999999999952
693,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,157.8799999999995
694,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,158.0799999999995
695,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,158.27999999999952
696,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,158.4799999999995
697,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,158.6799999999995
698,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,158.8799999999995
699,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,159.0799999999995
700,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,159.2799999999995
701,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,159.4799999999995
702,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,159.6799999999995
703,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,159.8799999999995
704,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,160.0799999999995
705,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,160.2799999999995
706,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,160.4799999999995
707,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,160.6799999999995
708,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,160.8799999999995
