,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,time
343,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,204.5
344,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,205.0
345,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,205.5
346,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,206.0
347,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,206.5
348,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,207.0
349,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,207.5
350,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,208.0
351,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,208.5
352,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,209.0
353,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,209.5
354,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,210.0
355,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,210.5
356,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,211.0
357,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,211.5
358,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,212.0
359,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,212.5
360,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,213.0
361,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,213.5
362,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,214.0
363,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,214.5
364,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,215.0
365,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,215.5
366,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,216.0
367,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,216.5
368,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,217.0
369,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,217.5
370,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,218.0
371,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,218.5
372,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,219.0
373,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,219.5
374,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,220.0
375,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,220.5
376,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,221.0
377,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,221.5
378,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,222.0
379,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,222.5
380,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,223.0
381,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,223.5
382,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,224.0
383,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,224.5
384,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,225.0
385,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,225.5
386,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,226.0
387,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,226.5
388,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,227.0
389,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,227.5
390,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,228.0
391,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,228.5
392,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,229.0
393,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,229.5
394,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,230.0
395,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,230.5
396,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,231.0
397,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,231.5
398,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,232.0
399,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,232.5
400,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,233.0
401,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,233.5
402,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,234.0
403,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,234.5
404,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,235.0
405,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,235.5
406,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,236.0
407,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,236.5
408,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,237.0
409,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,237.5
410,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,238.0
411,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,238.5
412,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,239.0
413,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,239.5
414,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,240.0
415,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,240.5
416,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,241.0
417,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,241.5
418,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,242.0
419,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,242.5
420,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,243.0
421,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,243.5
422,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,244.0
423,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,244.5
424,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,245.0
425,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,245.5
426,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,246.0
427,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,246.5
428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,247.0
429,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,247.5
430,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,248.0
431,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,248.5
432,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,249.0
433,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,249.5
434,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,250.0
435,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,250.5
436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,251.0
437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,251.5
438,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,252.0
439,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,252.5
440,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,253.0
441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,253.5
442,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,254.0
443,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,254.5
444,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,255.0
445,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,255.5
446,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,256.0
447,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,256.5
448,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,257.0
449,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,257.5
450,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,258.0
451,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,258.5
452,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,259.0
453,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,259.5
454,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,260.0
455,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,260.5
456,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,261.0
457,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,261.5
458,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,262.0
459,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,262.5
460,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,263.0
461,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,263.5
462,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,264.0
463,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,264.5
464,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,265.0
465,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,265.5
466,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,266.0
467,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,266.5
468,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,267.0
469,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,267.5
470,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,268.0
471,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,268.5
472,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,269.0
473,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,269.5
474,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,270.0
475,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,270.5
476,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,271.0
477,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,271.5
478,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,272.0
479,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,272.5
480,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,273.0
481,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,273.5
482,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,274.0
483,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,274.5
484,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,275.0
485,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,275.5
486,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,276.0
487,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,276.5
488,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,277.0
489,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,277.5
490,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,278.0
491,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,278.5
492,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,279.0
493,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,279.5
494,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,280.0
495,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,280.5
496,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,281.0
497,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,281.5
498,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,282.0
499,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,282.5
500,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,283.0
501,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,283.5
