,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent gesture,Parent affective touch,Child prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
327,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,113.00000000000094
328,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,113.20000000000093
329,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,113.40000000000094
330,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,113.60000000000093
331,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,113.80000000000095
332,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,114.00000000000094
333,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,114.20000000000095
334,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,114.40000000000094
335,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,114.60000000000096
336,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,114.80000000000095
337,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,115.00000000000097
338,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,115.20000000000095
339,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,115.40000000000097
340,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,115.60000000000096
341,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,115.80000000000098
342,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,116.00000000000097
343,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,116.20000000000098
344,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,116.40000000000097
345,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,116.60000000000099
346,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,116.80000000000098
347,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,117.000000000001
348,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,117.20000000000098
349,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,117.400000000001
350,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,117.60000000000099
351,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,117.800000000001
352,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,118.000000000001
353,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,118.20000000000101
354,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,118.400000000001
355,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,118.60000000000102
356,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,118.800000000001
357,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,119.00000000000102
358,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,119.20000000000101
359,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,119.40000000000103
360,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,119.60000000000102
361,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,119.80000000000103
362,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,120.00000000000102
363,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,120.20000000000104
364,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,120.40000000000103
365,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,120.60000000000105
366,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,120.80000000000103
367,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,121.00000000000105
368,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,121.20000000000104
369,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,121.40000000000106
370,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,121.60000000000105
371,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,121.80000000000106
372,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,122.00000000000105
373,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,122.20000000000107
374,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,122.40000000000106
375,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,122.60000000000107
376,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,122.80000000000106
377,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,123.00000000000108
378,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,123.20000000000107
379,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,123.40000000000109
380,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,123.60000000000107
381,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,123.80000000000109
382,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,124.00000000000108
383,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,124.2000000000011
384,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,124.40000000000109
385,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,124.6000000000011
386,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,124.80000000000109
387,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,125.00000000000111
388,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,125.2000000000011
389,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,125.40000000000111
390,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,125.6000000000011
391,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,125.80000000000112
392,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,126.00000000000111
393,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,126.20000000000113
394,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,126.40000000000111
395,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,126.60000000000113
396,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,126.80000000000112
397,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,127.00000000000114
398,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,127.20000000000113
399,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,127.40000000000114
400,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,127.60000000000113
401,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,127.80000000000115
402,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,128.00000000000114
403,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,128.20000000000115
404,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,128.40000000000114
405,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,128.60000000000116
406,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,128.80000000000115
407,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,129.00000000000117
408,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,129.20000000000115
409,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,129.40000000000117
410,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,129.60000000000116
411,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,129.80000000000118
412,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,130.00000000000117
413,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,130.20000000000118
414,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,130.40000000000117
415,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,130.6000000000012
416,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,130.80000000000118
417,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,131.0000000000012
418,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,131.20000000000118
419,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,131.4000000000012
420,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,131.6000000000012
421,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,131.8000000000012
422,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,132.0000000000012
423,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,132.2000000000012
424,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,132.4000000000012
425,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,132.60000000000122
426,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,132.8000000000012
427,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,133.00000000000122
428,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,133.2000000000012
429,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,133.40000000000123
430,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,133.60000000000122
431,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,133.80000000000123
432,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,134.00000000000122
433,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,134.20000000000124
434,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,134.40000000000123
435,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,134.60000000000124
436,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,134.80000000000123
437,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,135.00000000000125
438,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,135.20000000000124
439,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,135.40000000000126
440,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,135.60000000000124
441,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,135.80000000000126
442,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,136.00000000000125
443,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,136.20000000000127
444,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,136.40000000000126
445,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,136.60000000000127
446,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,136.80000000000126
447,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,137.00000000000128
448,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,137.20000000000127
449,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,137.40000000000128
450,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,137.60000000000127
451,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,137.8000000000013
452,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,138.00000000000128
453,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,138.2000000000013
454,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,138.40000000000128
455,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,138.6000000000013
456,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,138.8000000000013
457,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,139.0000000000013
458,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,139.2000000000013
459,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,139.4000000000013
460,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,139.6000000000013
461,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,139.80000000000132
462,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,140.0000000000013
463,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,140.20000000000132
464,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,140.4000000000013
465,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,140.60000000000133
466,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,140.80000000000132
467,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,141.00000000000134
468,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,141.20000000000132
469,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,141.40000000000134
470,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,141.60000000000133
471,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,141.80000000000135
472,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,142.00000000000134
473,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,142.20000000000135
474,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,142.40000000000134
475,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,142.60000000000136
476,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,142.80000000000135
477,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,143.00000000000136
478,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,143.20000000000135
479,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,143.40000000000137
480,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,143.60000000000136
481,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,143.80000000000138
482,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,144.00000000000136
483,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,144.20000000000138
484,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,144.40000000000137
485,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,144.6000000000014
486,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,144.80000000000138
487,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,145.0000000000014
488,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,145.20000000000138
489,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,145.4000000000014
490,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,145.6000000000014
491,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,145.8000000000014
492,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,146.0000000000014
493,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,146.2000000000014
494,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,146.4000000000014
495,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,146.60000000000142
496,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,146.8000000000014
497,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,147.00000000000142
498,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,147.2000000000014
499,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,147.40000000000143
500,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,147.60000000000142
501,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,147.80000000000143
502,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,148.00000000000142
503,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,148.20000000000144
504,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,148.40000000000143
505,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,148.60000000000144
506,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,148.80000000000143
507,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,149.00000000000145
508,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,149.20000000000144
509,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,149.40000000000146
510,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,149.60000000000144
511,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,149.80000000000146
512,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,150.00000000000145
513,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,150.20000000000147
514,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,150.40000000000146
515,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,150.60000000000147
516,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,150.80000000000146
517,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,151.00000000000148
518,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,151.20000000000147
519,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,151.40000000000148
520,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,151.60000000000147
521,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,151.8000000000015
522,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,152.00000000000148
523,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,152.2000000000015
524,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,152.40000000000148
525,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,152.6000000000015
526,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,152.8000000000015
527,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,153.0000000000015
528,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,153.2000000000015
529,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,153.4000000000015
530,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,153.6000000000015
531,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,153.80000000000152
532,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,154.0000000000015
533,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,154.20000000000152
534,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,154.4000000000015
535,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,154.60000000000153
536,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,154.80000000000152
537,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,155.00000000000153
538,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,155.20000000000152
539,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,155.40000000000154
540,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,155.60000000000153
541,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,155.80000000000155
542,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,156.00000000000153
543,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,156.20000000000155
544,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,156.40000000000154
545,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,156.60000000000156
546,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,156.80000000000155
547,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,157.00000000000156
548,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,157.20000000000155
549,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,157.40000000000157
550,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,157.60000000000156
551,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,157.80000000000157
552,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,158.00000000000156
553,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,158.20000000000158
554,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,158.40000000000157
555,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,158.6000000000016
556,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,158.80000000000157
557,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,159.0000000000016
558,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,159.20000000000158
559,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,159.4000000000016
560,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,159.6000000000016
561,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,159.8000000000016
562,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,160.0000000000016
563,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,160.2000000000016
564,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,160.4000000000016
565,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,160.60000000000161
566,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,160.8000000000016
567,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,161.00000000000162
568,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,161.2000000000016
569,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,161.40000000000163
570,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,161.60000000000161
571,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,161.80000000000163
572,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,162.00000000000162
573,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,162.20000000000164
574,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,162.40000000000163
575,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,162.60000000000164
576,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,162.80000000000163
577,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,163.00000000000165
578,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,163.20000000000164
579,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,163.40000000000165
580,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,163.60000000000164
581,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,163.80000000000166
582,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,164.00000000000165
583,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,164.20000000000167
584,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,164.40000000000165
585,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,164.60000000000167
586,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,164.80000000000166
587,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,165.00000000000168
588,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,165.20000000000167
589,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,165.40000000000168
590,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,165.60000000000167
591,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,165.8000000000017
592,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,166.00000000000168
593,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,166.2000000000017
594,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,166.40000000000168
595,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,166.6000000000017
596,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,166.8000000000017
597,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,167.0000000000017
598,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,167.2000000000017
599,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,167.4000000000017
600,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,167.6000000000017
601,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,167.80000000000172
602,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,168.0000000000017
603,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,168.20000000000172
604,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,168.4000000000017
605,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,168.60000000000173
606,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,168.80000000000172
607,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,169.00000000000173
608,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,169.20000000000172
609,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,169.40000000000174
610,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,169.60000000000173
611,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,169.80000000000175
612,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,170.00000000000173
613,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,170.20000000000175
614,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,170.40000000000174
615,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,170.60000000000176
616,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,170.80000000000175
617,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,171.00000000000176
618,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,171.20000000000175
619,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,171.40000000000177
620,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,171.60000000000176
621,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,171.80000000000177
622,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,172.00000000000176
623,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,172.20000000000178
624,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,172.40000000000177
625,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,172.60000000000178
626,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,172.80000000000177
627,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,173.0000000000018
628,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,173.20000000000178
629,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,173.4000000000018
630,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,173.60000000000178
631,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,173.8000000000018
632,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,174.0000000000018
633,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,174.2000000000018
634,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,174.4000000000018
635,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,174.6000000000018
636,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,174.8000000000018
637,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,175.00000000000182
638,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,175.2000000000018
639,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,175.40000000000182
640,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,175.6000000000018
641,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,175.8000000000018
642,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,176.00000000000182
643,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,176.20000000000184
644,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,176.40000000000182
645,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,176.6000000000018
646,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,176.80000000000183
647,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,177.00000000000185
648,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,177.20000000000184
649,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,177.40000000000182
650,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,177.60000000000184
651,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,177.80000000000186
652,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,178.00000000000185
653,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,178.20000000000184
654,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,178.40000000000185
655,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,178.60000000000187
656,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,178.80000000000186
