,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Child prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
355,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,190.98
356,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,191.48
357,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,191.98
358,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,192.48
359,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,192.98
360,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,193.48
361,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,193.98
362,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,194.48
363,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,194.98
364,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,195.48
365,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,195.98
366,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,196.48
367,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,196.98
368,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,197.48
369,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,197.98
370,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,198.48
371,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,198.98
372,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,199.48
373,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,199.98
374,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,200.48
375,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,200.98
376,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,201.48
377,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,201.98
378,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,202.48
379,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,202.98
380,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,203.48
381,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,203.98
382,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,204.48
383,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,204.98
384,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,205.48
385,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,205.98
386,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,206.48
387,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,206.98
388,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,207.48
389,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,207.98
390,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,208.48
391,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,208.98
392,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,209.48
393,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,209.98
394,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,210.48
395,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,210.98
396,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,211.48
397,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,211.98
398,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,212.48
399,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,212.98
400,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,213.48
401,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,213.98
402,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,214.48
403,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,214.98
404,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,215.48
405,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,215.98
406,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,216.48
407,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,216.98
408,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,217.48
409,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,217.98
410,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,218.48
411,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,218.98
412,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,219.48
413,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,219.98
414,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,220.48
415,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,220.98
416,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,221.48
417,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,221.98
418,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,222.48
419,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,222.98
420,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,223.48
421,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,223.98
422,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,224.48
423,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,224.98
424,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,225.48
425,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,225.98
426,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,226.48
427,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,226.98
428,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,227.48
429,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,227.98
430,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,228.48
431,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,228.98
432,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,229.48
433,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,229.98
434,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,230.48
435,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,230.98
436,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,231.48
437,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,231.98
438,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,232.48
439,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,232.98
440,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,233.48
441,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,233.98
442,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,234.48
443,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,234.98
444,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,235.48
445,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,235.98
446,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,236.48
447,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,236.98
448,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,237.48
449,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,237.98
450,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,238.48
451,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,238.98
452,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,239.48
453,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,239.98
454,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,240.48
455,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,240.98
456,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,241.48
457,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,241.98
458,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,242.48
459,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,242.98
460,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,243.48
461,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,243.98
462,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,244.48
463,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,244.98
464,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,245.48
465,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,245.98
466,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,246.48
467,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,246.98
468,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,247.48
469,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,247.98
470,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,248.48
471,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,248.98
472,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,249.48
473,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,249.98
474,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,250.48
475,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,250.98
476,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,251.48
477,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,251.98
478,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,252.48
479,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,252.98
480,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,253.48
481,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,253.98
482,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,254.48
483,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,254.98
484,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,255.48
485,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,255.98
486,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,256.48
487,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,256.98
488,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,257.48
489,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,257.98
490,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,258.48
491,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,258.98
492,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,259.48
493,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,259.98
494,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,260.48
495,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,260.98
496,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,261.48
497,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,261.98
498,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,262.48
499,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,262.98
500,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,263.48
501,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,263.98
502,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,264.48
503,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,264.98
504,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,265.48
505,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,265.98
506,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,266.48
507,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,266.98
508,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,267.48
509,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,267.98
510,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,268.48
511,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,268.98
512,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,269.48
513,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,269.98
514,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,270.48
515,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,270.98
516,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,271.48
517,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,271.98
518,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,272.48
519,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,272.98
520,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,273.48
521,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,273.98
522,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,274.48
523,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,274.98
524,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,275.48
525,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,275.98
526,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,276.48
527,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,276.98
528,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,277.48
529,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,277.98
530,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,278.48
531,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,278.98
532,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,279.48
533,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,279.98
534,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,280.48
535,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,280.98
536,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,281.48
537,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,281.98
538,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,282.48
539,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,282.98
540,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,283.48
541,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,283.98
542,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,284.48
543,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,284.98
544,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,285.48
545,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,285.98
546,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,286.48
547,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,286.98
548,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,287.48
549,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,287.98
550,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,288.48
551,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,288.98
552,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,289.48
553,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,289.98
554,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,290.48
555,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,290.98
556,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,291.48
557,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,291.98
558,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,292.48
559,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,292.98
560,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,293.48
561,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,293.98
562,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,294.48
563,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,294.98
564,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,295.48
565,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,295.98
566,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,296.48
