,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent gesture,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,time
344,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,225.1999999999961
345,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,225.39999999999608
346,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,225.59999999999607
347,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,225.79999999999606
348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,225.99999999999605
349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,226.19999999999604
350,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,226.39999999999603
351,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,226.59999999999602
352,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,226.799999999996
353,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,226.999999999996
354,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,227.19999999999598
355,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,227.39999999999597
356,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,227.59999999999596
357,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,227.79999999999595
358,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,227.99999999999594
359,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,228.19999999999592
360,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,228.3999999999959
361,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,228.5999999999959
362,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,228.7999999999959
363,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,228.99999999999588
364,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,229.19999999999587
365,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,229.39999999999586
366,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,229.59999999999584
367,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,229.79999999999583
368,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,229.99999999999582
369,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,230.1999999999958
370,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,230.3999999999958
371,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,230.5999999999958
372,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,230.79999999999578
373,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,230.99999999999577
374,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,231.19999999999575
375,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,231.39999999999574
376,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,231.59999999999573
377,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,231.79999999999572
378,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,231.9999999999957
379,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,232.1999999999957
380,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,232.39999999999569
381,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,232.59999999999567
382,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,232.79999999999566
383,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,232.99999999999565
384,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,233.19999999999564
385,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,233.39999999999563
386,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,233.59999999999562
387,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,233.7999999999956
388,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,233.9999999999956
389,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,234.19999999999558
390,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,234.39999999999557
391,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,234.59999999999556
392,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,234.79999999999555
393,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,234.99999999999554
394,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,235.19999999999553
395,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,235.39999999999552
396,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,235.5999999999955
397,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,235.7999999999955
398,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,235.99999999999548
399,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,236.19999999999547
400,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,236.39999999999546
401,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,236.59999999999545
402,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,236.79999999999544
403,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,236.99999999999542
404,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,237.1999999999954
405,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,237.3999999999954
406,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,237.5999999999954
407,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,237.79999999999538
408,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,237.99999999999537
409,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,238.19999999999536
410,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,238.39999999999534
411,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,238.59999999999533
412,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,238.79999999999532
413,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,238.9999999999953
414,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,239.1999999999953
415,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,239.3999999999953
416,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,239.59999999999528
417,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,239.79999999999526
418,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,239.99999999999525
419,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,240.19999999999524
420,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,240.39999999999523
421,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,240.59999999999522
422,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,240.7999999999952
423,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,240.9999999999952
424,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,241.19999999999519
425,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,241.39999999999517
426,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,241.59999999999516
427,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,241.79999999999515
428,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,241.99999999999514
429,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,242.19999999999513
430,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,242.39999999999512
431,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,242.5999999999951
432,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,242.7999999999951
433,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,242.99999999999508
434,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,243.19999999999507
435,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,243.39999999999506
436,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,243.59999999999505
437,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,243.79999999999504
438,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,243.99999999999503
439,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,244.19999999999501
440,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,244.399999999995
441,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,244.599999999995
442,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,244.79999999999498
443,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,244.99999999999497
444,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,245.19999999999496
445,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,245.39999999999495
446,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,245.59999999999494
447,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,245.79999999999492
448,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,245.9999999999949
449,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,246.1999999999949
450,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,246.3999999999949
451,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,246.59999999999488
452,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,246.79999999999487
453,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,246.99999999999486
454,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,247.19999999999484
455,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,247.39999999999483
456,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,247.59999999999482
457,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,247.7999999999948
458,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,247.9999999999948
459,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,248.1999999999948
460,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,248.39999999999478
461,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,248.59999999999476
462,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,248.79999999999475
463,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,248.99999999999474
464,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,249.19999999999473
465,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,249.39999999999472
466,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,249.5999999999947
467,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,249.7999999999947
468,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,249.99999999999469
469,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,250.19999999999467
470,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,250.39999999999466
471,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,250.59999999999465
472,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,250.79999999999464
473,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,250.99999999999463
474,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,251.19999999999462
475,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,251.3999999999946
476,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,251.5999999999946
477,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,251.79999999999458
478,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,251.99999999999457
479,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,252.19999999999456
480,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,252.39999999999455
481,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,252.59999999999454
482,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,252.79999999999453
483,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,252.99999999999451
484,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,253.1999999999945
485,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,253.3999999999945
486,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,253.59999999999448
487,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,253.79999999999447
488,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,253.99999999999446
489,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,254.19999999999445
490,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,254.39999999999444
491,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,254.59999999999442
492,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,254.7999999999944
493,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,254.9999999999944
494,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,255.1999999999944
495,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,255.39999999999438
496,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,255.59999999999437
497,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,255.79999999999436
498,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,255.99999999999434
499,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,256.19999999999436
500,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,256.3999999999943
501,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,256.59999999999434
502,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,256.79999999999427
503,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,256.9999999999943
504,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,257.19999999999425
505,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,257.3999999999943
506,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,257.5999999999942
507,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,257.79999999999427
508,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,257.9999999999942
509,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,258.19999999999425
510,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,258.3999999999942
511,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,258.5999999999942
512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,258.79999999999416
513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,258.9999999999942
514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,259.19999999999413
515,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,259.3999999999942
516,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,259.5999999999941
517,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,259.79999999999416
518,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,259.9999999999941
519,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,260.19999999999413
520,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,260.39999999999407
521,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,260.5999999999941
522,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,260.79999999999404
523,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,260.9999999999941
524,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,261.199999999994
525,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,261.39999999999407
526,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,261.599999999994
527,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,261.79999999999404
528,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,261.999999999994
529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,262.199999999994
530,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,262.39999999999395
531,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,262.599999999994
532,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,262.79999999999393
533,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,262.999999999994
534,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,263.1999999999939
535,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,263.39999999999395
536,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,263.5999999999939
537,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,263.79999999999393
538,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,263.99999999999386
539,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,264.1999999999939
540,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,264.39999999999384
541,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,264.5999999999939
542,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,264.7999999999938
543,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,264.99999999999386
544,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,265.1999999999938
545,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,265.39999999999384
546,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,265.59999999999377
547,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,265.7999999999938
548,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,265.99999999999375
549,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,266.1999999999938
550,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,266.3999999999937
551,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,266.59999999999377
552,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,266.7999999999937
553,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,266.99999999999375
554,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,267.1999999999937
555,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,267.3999999999937
556,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,267.59999999999366
557,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,267.7999999999937
558,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,267.99999999999363
559,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,268.1999999999937
560,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,268.3999999999936
561,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,268.59999999999366
562,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,268.7999999999936
563,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,268.99999999999363
564,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,269.19999999999357
565,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,269.3999999999936
566,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,269.59999999999354
567,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,269.7999999999936
568,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,269.9999999999935
569,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,270.19999999999357
570,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,270.3999999999935
571,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,270.59999999999354
572,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,270.7999999999935
573,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,270.9999999999935
574,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,271.19999999999345
575,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,271.3999999999935
576,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,271.59999999999343
577,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,271.7999999999935
578,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,271.9999999999934
579,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,272.19999999999345
580,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,272.3999999999934
581,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,272.59999999999343
582,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,272.79999999999336
583,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,272.9999999999934
584,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,273.19999999999334
585,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,273.3999999999934
586,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,273.5999999999933
587,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,273.79999999999336
588,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,273.9999999999933
589,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,274.19999999999334
590,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,274.39999999999327
591,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,274.5999999999933
592,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,274.79999999999325
593,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,274.9999999999933
594,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,275.1999999999932
595,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,275.39999999999327
596,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,275.5999999999932
597,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,275.79999999999325
598,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,275.9999999999932
599,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,276.1999999999932
600,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,276.39999999999316
601,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,276.5999999999932
602,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,276.79999999999313
603,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,276.9999999999932
604,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,277.1999999999931
605,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,277.39999999999316
606,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,277.5999999999931
607,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,277.79999999999313
608,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,277.99999999999307
609,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,278.1999999999931
610,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,278.39999999999304
611,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,278.5999999999931
612,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,278.799999999993
613,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,278.99999999999307
614,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,279.199999999993
615,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,279.39999999999304
616,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,279.599999999993
617,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,279.799999999993
618,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,279.99999999999295
619,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,280.199999999993
620,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,280.39999999999293
621,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,280.599999999993
622,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,280.7999999999929
623,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,280.99999999999295
624,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,281.1999999999929
625,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,281.39999999999293
626,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,281.59999999999286
627,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,281.7999999999929
628,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,281.99999999999284
629,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,282.1999999999929
630,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,282.3999999999928
631,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,282.59999999999286
632,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,282.7999999999928
633,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,282.99999999999284
634,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,283.19999999999277
635,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,283.3999999999928
636,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,283.59999999999275
637,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,283.7999999999928
638,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,283.9999999999927
639,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,284.19999999999277
640,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,284.3999999999927
641,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,284.59999999999275
642,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,284.7999999999927
643,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,284.9999999999927
644,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,285.19999999999266
645,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,285.3999999999927
646,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,285.59999999999263
647,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,285.7999999999927
648,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,285.9999999999926
649,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,286.19999999999266
650,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,286.3999999999926
651,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,286.59999999999263
652,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,286.79999999999256
653,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,286.9999999999926
654,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,287.19999999999254
655,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,287.3999999999926
656,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,287.5999999999925
657,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,287.79999999999256
658,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,287.9999999999925
659,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,288.19999999999254
660,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,288.3999999999925
661,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,288.5999999999925
662,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,288.79999999999245
663,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,288.9999999999925
664,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,289.19999999999243
665,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,289.3999999999925
666,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,289.5999999999924
667,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,289.79999999999245
668,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,289.9999999999924
669,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,290.19999999999243
670,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,290.39999999999236
671,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,290.5999999999924
672,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,290.79999999999234
673,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,290.9999999999924
674,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,291.1999999999923
675,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,291.39999999999236
676,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,291.5999999999923
677,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,291.79999999999234
678,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,291.99999999999227
679,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,292.1999999999923
680,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,292.39999999999225
681,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,292.5999999999923
682,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,292.7999999999922
683,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,292.99999999999227
684,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,293.1999999999922
685,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,293.39999999999225
686,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,293.5999999999922
687,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,293.7999999999922
688,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,293.99999999999216
689,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,294.1999999999922
690,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,294.39999999999213
