,total time,count,normalized total time,normalized count
teach,37.502,15,0.12967406864406195,0.05186686122502611
technical,9.863,7,0.03410419015082883,0.024204535238345516
try again,7.583,4,0.026220427244624867,0.013831162993340295
utterance,48.775999999999996,45,0.16865720154079156,0.1556005836750783
Child affect:positive 1,52.910000000000004,15,0.18295170849440875,0.05186686122502611
Child affect:positive 2,29.680999999999997,7,0.10263068720133331,0.024204535238345516
Child affect:positive 3,11.181999999999999,3,0.03866501614788279,0.010373372245005221
Child gaze:parent,34.188,18,0.11821495010407951,0.062240233470031325
Child gaze:props,74.366,28,0.2571420667906861,0.09681814095338206
Child gaze:robot,156.728,34,0.5419326284050595,0.11756488544339251
Child gesture:other,2.7729999999999997,2,0.009588453745133159,0.006915581496670147
Child gesture:point at prop,9.364,4,0.03237875256740964,0.013831162993340295
Child prop manipulation:child,57.727000000000004,15,0.19960788652913883,0.05186686122502611
Child utterance:other vocalization,0.364,1,0.0012586358323939668,0.0034577907483350737
Child utterance:utterance,11.318999999999999,11,0.0391387334804047,0.03803569823168581
Conversational turns:CP,16.623000000000033,5,0.057478855609574046,0.01728895374167537
Conversational turns:CPC,7.295000000000016,1,0.025224583509104417,0.0034577907483350737
Conversational turns:PC,17.690999999999974,4,0.0611717761287957,0.013831162993340295
Conversational turns:PCP,19.182000000000002,3,0.0663273421345634,0.010373372245005221
Joint attention:props,36.48700000000002,17,0.1261644110345019,0.058782442721696256
Joint attention:robot,95.06299999999993,23,0.3287079619089769,0.0795291872117067
Mutual gaze:MG,20.980000000000018,14,0.0725444499000699,0.04840907047669103
Parent affect:positive 1,27.819000000000003,9,0.09619228082793342,0.031120116735015663
Parent affect:positive 2,25.349,7,0.08765153767954578,0.024204535238345516
Parent affect:positive 3,5.5,1,0.019017849115842905,0.0034577907483350737
Parent affective touch:affective touch,4.272,4,0.014771682076887435,0.013831162993340295
Parent gaze:child,81.95400000000001,20,0.28337978298905264,0.06915581496670148
Parent gaze:props,52.957,14,0.1831142246595805,0.04840907047669103
Parent gaze:robot,127.726,22,0.4416497811218456,0.07607139646337162
Parent gesture:other,0.636,1,0.002199154915941107,0.0034577907483350737
Parent gesture:point at prop,21.593,12,0.07466407562879925,0.041493488980020886
Parent prop manipulation:parent,6.819,2,0.02357867511289687,0.006915581496670147
Parent utterance:missing data,4.137,2,0.014304880325862199,0.006915581496670147
Parent utterance:utterance,37.457,34,0.12951846806038686,0.11756488544339251
Verbal scaffolding:affective,6.047,6,0.02090926065518219,0.020746744490010443
Verbal scaffolding:cognitive,15.045,14,0.05202246180870118,0.04840907047669103
Verbal scaffolding:instruction translation,3.501,3,0.012105725409921093,0.010373372245005221
Verbal scaffolding:technical,9.863,7,0.03410419015082883,0.024204535238345516
robot pointing:point at prop,47.168,19,0.16309707401746876,0.0656980242183664
robot text:other,13.416,6,0.04638972067966335,0.020746744490010443
robot text:pick up,26.334,10,0.09105746156665583,0.03457790748335074
robot text:positive feedback,20.167,7,0.06973326602167344,0.024204535238345516
robot text:put down,12.501,5,0.04322584214493676,0.01728895374167537
robot text:song,67.583,1,0.23368787214472928,0.0034577907483350737
robot text:teach,37.502,15,0.12967406864406195,0.05186686122502611
robot text:try again,7.583,4,0.026220427244624867,0.013831162993340295
